protocol_id,pair_id,left_cluster_id,right_cluster_id,left_family,right_family,latent_prefix_rmse_pp,latent_prefix_max_abs_difference_pp,truth_separation_25y_pp,max_forecast_truth_separation_pp
synthetic_long_horizon_identifiability_v1,p_3505b9f476cdd15f856654fd0ea9e473,c_0900ae2aed2b015c1b9ffe7318e78fa7,c_83aed27f3a34dc1716fbad3da7c3c740,single_power,late_knee,0,0,10.405283927189728,10.405283927189728
synthetic_long_horizon_identifiability_v1,p_362e08cda58864031acb37ef58925172,c_f59527f1825a459ec548459fa6b83fe8,c_2bbc8ae15014697a15e6468d0750df18,single_power,late_knee,0,0,14.57807218183801,14.57807218183801
synthetic_long_horizon_identifiability_v1,p_370eeb6173bc6a9154f64d9ba1673e03,c_bd604436888df922236d47a9c3ee9512,c_98027c560ce68ada464c2b77ea548f6a,single_power,late_knee,0,0,13.965741053749937,13.965741053749937
synthetic_long_horizon_identifiability_v1,p_38543f29f7f174ada131e83ee07a3c9f,c_0f39294a581bb66c8f076f8f3bd8c9de,c_b813264e77cf1bd7bc63ed035c420efc,single_power,late_knee,0,0,10.249970241392916,10.249970241392916
synthetic_long_horizon_identifiability_v1,p_393c11905569ba2779a422ec08a468f0,c_a65245d3f046c6f86e4455980fab4761,c_8d5d9caba807413e83133741af12efcd,single_power,late_knee,0,0,15.145821800645223,15.145821800645223
synthetic_long_horizon_identifiability_v1,p_3a6849bbf7d1f0d6d0115c64a7e984c3,c_a63ff6833b8f2276deb44cbeabc66765,c_f4590799e4f88cde68d7f6dac222a942,single_power,late_knee,0,0,15.273949721228519,15.273949721228519
synthetic_long_horizon_identifiability_v1,p_3baad0603f4aa7ac52421ef8e0f694e4,c_9019e960af52ac4cfe873e20ede5dfa8,c_1da46e0cd122530818e2b46bdea7a547,single_power,late_knee,0,0,16.103364449199717,16.103364449199717
synthetic_long_horizon_identifiability_v1,p_3c5b952233dd68843ba0931d298d892b,c_f548380235a612f3989df5353b4fe350,c_0287172b74ce61888ec072e25b9dcb68,single_power,late_knee,0,0,17.079254667251973,17.079254667251973
synthetic_long_horizon_identifiability_v1,p_3d25eea983c3e59aac69f8b99c91b459,c_2f1538100a68431dde8513a89ce77a1e,c_fadbd62d702dadafcf60a1fc3f37cae7,single_power,late_knee,0,0,17.291656575204215,17.291656575204215
synthetic_long_horizon_identifiability_v1,p_3d44cc5de5115758d078d9e7171fe2ac,c_d709105cc9a298d577859aa0e03bfaf1,c_db8edbd4d87e95761e152f48ce17e36e,single_power,late_knee,0,0,15.840646751043039,15.840646751043039
synthetic_long_horizon_identifiability_v1,p_3ef2336bf789f5853a8bc52f8452ee16,c_01aa676259e83d2ff79708d4997eed10,c_446ce89561c9f698466c85afb6211d0d,single_power,late_knee,0,0,18.087319538471448,18.087319538471448
synthetic_long_horizon_identifiability_v1,p_4081c059a1b7825e2f8a6e7e045c37b2,c_2fb6af7a00a5bc1a865c8cac8c2771e9,c_23656398cd0b1745a97cbd760dc8964a,single_power,late_knee,0,0,11.589591480997044,11.589591480997044
synthetic_long_horizon_identifiability_v1,p_41f2d6ef72a8554b73d25687b86b2057,c_9b61ac340aa8e7727c2a9c1da5bbffdc,c_64c48a31821794bd2217a33ad17e8d03,single_power,late_knee,0,0,13.027425144896398,13.027425144896398
synthetic_long_horizon_identifiability_v1,p_42a6976c3095818b65d43b632c7a32a5,c_39e9792d12db1c964c96bb12eb3ad195,c_1f549b54c7251ca1e29d51e058f97ec8,single_power,late_knee,0,0,14.186255548378568,14.186255548378568
synthetic_long_horizon_identifiability_v1,p_4393f75643c41ea94923fad4840a9174,c_3c5b0ac696df93a60674f9a361048ae7,c_79e2b2d5e7f64655b5f10e37bfaabe93,single_power,late_knee,0,0,11.272568566853238,11.272568566853238
synthetic_long_horizon_identifiability_v1,p_474f433f731e9f002fa8db3736c8fc6b,c_790c1bd0e47b7265fc41f2c5d73b03c2,c_f3720896b704f9d89a88963393654e06,single_power,late_knee,0,0,11.967139581224956,11.967139581224956
synthetic_long_horizon_identifiability_v1,p_479f6f86812946cb42f88a370648f6c6,c_ed07686e621f3fb18c2264ee5cdede17,c_3091379d671d5396f91fb7e68c4328f7,single_power,late_knee,0,0,13.793537562387954,13.793537562387954
synthetic_long_horizon_identifiability_v1,p_47d75682fa82ca64cdea35feb4eea900,c_0b26d7975b153363a25606147bfcce52,c_185a7cb301b0f55d7349b25eea40a5e3,single_power,late_knee,0,0,18.380543228052275,18.380543228052275
synthetic_long_horizon_identifiability_v1,p_49284876a2a5e6669bd2c6732954129d,c_10b7317d249dae02c3f69907e7a0dad9,c_052d5b19ada904d8bc3fa7a36d133814,single_power,late_knee,0,0,18.209457659638488,18.209457659638488
synthetic_long_horizon_identifiability_v1,p_49ea9a74ae4daca6fadd466fb90fb626,c_e9765d4bf5fb199dcf4f41d787931d5d,c_bd9fe9180930ce5e733bcde69e73d2f5,single_power,late_knee,0,0,15.814529557004207,15.814529557004207
synthetic_long_horizon_identifiability_v1,p_4caaddb3f559ac8d5a76f6342a1b0245,c_465da47c7e65ba7c15452212061d46b8,c_9a4b136b6e5aa6c23303fd58e5d978dd,single_power,late_knee,0,0,10.743941137585693,10.743941137585693
synthetic_long_horizon_identifiability_v1,p_4cbd5bf3ba9ac389bf0c4af6f9471e63,c_d7e42806758e687752d850ab086899a1,c_9690885450423e513a5379cf873eb5ae,single_power,late_knee,0,0,18.223383623150099,18.223383623150099
synthetic_long_horizon_identifiability_v1,p_50477820c5bed03a95e759fbf0bf831b,c_26ac053b3979fd19eeb935d2219a6c3a,c_7380adfcdfd974592fff2081a6a31663,single_power,late_knee,0,0,10.450715331278445,10.450715331278445
synthetic_long_horizon_identifiability_v1,p_511a186dfc232cfc884ac385c501b5db,c_4d2163474bf7e6dae61c70e7f1b84aad,c_233a83aaac3bd1942555fdf1bf1a629d,single_power,late_knee,0,0,11.104816815345544,11.104816815345544
synthetic_long_horizon_identifiability_v1,p_51ac25f94acbcb4e0bed3258d6c51a7f,c_1e68686ab02daf404b34a9aa84319511,c_2b4509bf9ffc30a9577cc4ab38ffb40a,single_power,late_knee,0,0,17.036528862754764,17.036528862754764
synthetic_long_horizon_identifiability_v1,p_51f67258193c0a65b0b498e2f115ddb6,c_7b8dc69b895be20ab88c7eb897a17e73,c_d58bf70b52afec4ea767f342d52111c8,single_power,late_knee,0,0,15.583792206729228,15.583792206729228
synthetic_long_horizon_identifiability_v1,p_54837ff1681a0cbd9d41b14e7090ae6d,c_4bb2ff783991ef9b7f7eae80d0862d6a,c_48f8e80659c6644ec6f897bb760f6088,single_power,late_knee,0,0,17.349751465222838,17.349751465222838
synthetic_long_horizon_identifiability_v1,p_55505b7f7bc1fbc72aad42055fcece6c,c_93630317ecfd54941d2798ed0a4ed875,c_9da62035c613f135cb56d777adaa1661,single_power,late_knee,0,0,11.10855635733644,11.10855635733644
synthetic_long_horizon_identifiability_v1,p_58af8d20d664a4c7acba3f77a684b73e,c_aaa75f8cf99cfb3266162874d18b7975,c_ce011e6c2462d471341fd5021d585ba9,single_power,late_knee,0,0,8.8881520890914345,8.8881520890914345
synthetic_long_horizon_identifiability_v1,p_58bac6099e16dfb0138bc45c56997d4f,c_4c0c489494a1f9329bc20c6047348f0b,c_ab7d93f3b7ae07bf466358d5dcce8330,single_power,late_knee,0,0,17.205692650541465,17.205692650541465
synthetic_long_horizon_identifiability_v1,p_5b4e0d531fa57dfb5444a185d0b7e075,c_bbefa61cabc7ab5a724c9eb88905a5cb,c_5d93a0083c6303ff052647824b02abba,single_power,late_knee,0,0,14.850813173815013,14.850813173815013
synthetic_long_horizon_identifiability_v1,p_5cb9cb175a21e59913f2b76cea3ed2f8,c_361d33cf9d6e549ddde9e2fca278428a,c_2aa3cd937aa950f04352c3203582cbb6,single_power,late_knee,0,0,18.359149247325007,18.359149247325007
synthetic_long_horizon_identifiability_v1,p_5e3d0bcd2d7e29c236eb09f0157d3fa5,c_06bb8fccedd6ea92421159eabf353e61,c_abfbd4308cb689e67aa8fefde81e9d6f,single_power,late_knee,0,0,13.200060643852879,13.200060643852879
synthetic_long_horizon_identifiability_v1,p_5ede7c8fe2055770f6e84a9a62533e06,c_6bc83ce86121c1bc51e2747622847bdb,c_78cf73096304c0156168405fb6a0c22d,single_power,late_knee,0,0,14.495179907527401,14.495179907527401
synthetic_long_horizon_identifiability_v1,p_5f028a475571a4fce391f971f54c5f4d,c_bc59671f507dfe146e03f711ee84dc60,c_ba545132d05d912d1865c28fdf3b7d26,single_power,late_knee,0,0,11.749821154328217,11.749821154328217
synthetic_long_horizon_identifiability_v1,p_605199f7de5eb3e9455007e9f1c41f2b,c_f0e0a7c81448ab86779f355247aa67e3,c_69a3a4d0d8a7ccd3370b05b2fe44cbc8,single_power,late_knee,0,0,17.21121676087995,17.21121676087995
synthetic_long_horizon_identifiability_v1,p_60b1627d819ccfacd51ba2a8d9615986,c_b1618f7fcd2a72533e571197b411bdb6,c_db82802281dc498516616ff77b76fc59,single_power,late_knee,0,0,10.748283572994325,10.748283572994325
synthetic_long_horizon_identifiability_v1,p_60c9c8b0b37ea1eb1f08fdf3dbadc9aa,c_6cdf24d8473dc185a29e25e804ec9b2e,c_9e3430a85954d078bd7e4ea7c1cad51c,single_power,late_knee,0,0,16.635078116624967,16.635078116624967
synthetic_long_horizon_identifiability_v1,p_636cb81968b2e07309c835f1eee3b71e,c_5efb4a592e67e2f6b715c87ef18849a1,c_857d8a9a04fe6b0663a249d5463a0662,single_power,late_knee,0,0,16.636899042987736,16.636899042987736
synthetic_long_horizon_identifiability_v1,p_647efd590ea890898fdeb56d088cf1a3,c_bd9321eeea04f0dea7e1f2101a06fab2,c_1bd9a8ba2581ef84289455572d3dd9bc,single_power,late_knee,0,0,13.608610159017701,13.608610159017701
synthetic_long_horizon_identifiability_v1,p_64891d798894dbd7f03c30a80cd176d7,c_eda893f099f2ef644bc398b33edd21a6,c_865425047f8cf38b3db6f52e293986e9,single_power,late_knee,0,0,14.954424431739938,14.954424431739938
synthetic_long_horizon_identifiability_v1,p_65b029fac9a6e1dd083e58cf6e3e0a6c,c_179c7c7a1be0502508404ddedddd2930,c_822d8a131d1e6d8deb5cb828970836ca,single_power,late_knee,0,0,17.196344944411933,17.196344944411933
synthetic_long_horizon_identifiability_v1,p_6822aaf6227bd82f638ab37da23f00e3,c_d4dfdae03e162679441ffcc26297045a,c_0ca28c0868901d3114a67e0d251f37c1,single_power,late_knee,0,0,15.108818249908722,15.108818249908722
synthetic_long_horizon_identifiability_v1,p_69d84de42de0dbe9aedeb25332210526,c_0fe74b604f0e04952e0f222f236ca46e,c_0cd093e13a0cb5eb6128b5c44dc3af59,single_power,late_knee,0,0,17.727460313390281,17.727460313390281
synthetic_long_horizon_identifiability_v1,p_6a547bc6471bb8e158fb0731c3a4ff24,c_5d1227931a3b3947e8e8912935813ef8,c_a9b78627d4fe168fb886665f4ada782c,single_power,late_knee,0,0,12.516410326997274,12.516410326997274
synthetic_long_horizon_identifiability_v1,p_6cbda46260fc354783df7e1244f7a9ea,c_b4b8d70b2ca39cfcf1fc493a2aba1b71,c_dfe295996f9a18fa3c6768c2dbcdb196,single_power,late_knee,0,0,20.375431299583212,20.375431299583212
synthetic_long_horizon_identifiability_v1,p_6d745b52835ed308353e7fed62a10c69,c_623b8ca0173a975298f2fb0150cd398c,c_c93da6a6b715fe031cb88808aa48a7b9,single_power,late_knee,0,0,12.633174854207454,12.633174854207454
synthetic_long_horizon_identifiability_v1,p_70abce1b3e866f4ff4a08d78d3b246c7,c_df3834e4bad010f93c04ac2e358a055c,c_c736a088e5f6c6c59a7d4428a5cf5e3e,single_power,late_knee,0,0,14.878607268019508,14.878607268019508
synthetic_long_horizon_identifiability_v1,p_70fce5b8b9ece7dd3c2d778b4ddc7109,c_c427954d668d937ba2db25d07f5ecf4c,c_0b7cd55b5e022296406b71e1d00558e3,single_power,late_knee,0,0,15.903894387744259,15.903894387744259
synthetic_long_horizon_identifiability_v1,p_7228290904086794344b060fc347b5f9,c_4a715e1e94873afddbc6883c59c08bc3,c_95ddcffc56177802b3885f0d8b71dc02,single_power,late_knee,0,0,13.664944377859868,13.664944377859868
synthetic_long_horizon_identifiability_v1,p_729d20c9d3bbc52d6803cb74fbabeed7,c_49f865838d83ba0be2b07afa44a7b80c,c_dffd1e39775e8c4cc8e8946d3813ef9b,single_power,late_knee,0,0,13.311014307705847,13.311014307705847
synthetic_long_horizon_identifiability_v1,p_72df7148ac566eedec37f879a1a0ea8a,c_4b305d39f702f522b1d86d623882b034,c_52bcba9a5c3678aa5c764918e17b9bf8,single_power,late_knee,0,0,13.451772233771422,13.451772233771422
synthetic_long_horizon_identifiability_v1,p_75603c2c6a140d57765587b399c0dd9c,c_c86b0736fb789f18de1fabe5fef31996,c_27575719215efa96618a45544816ef59,single_power,late_knee,0,0,12.586178701641472,12.586178701641472
synthetic_long_horizon_identifiability_v1,p_75dffb68e3f4f72259e520aad08f79a9,c_a278530b449e69a61cddbf5ca669a231,c_45872b5389ba7ee1139978ff11bfb27c,single_power,late_knee,0,0,10.347195034124326,10.347195034124326
synthetic_long_horizon_identifiability_v1,p_7611258b9e78383d087d2c7e4062ba9e,c_1b2c7a5437e53ac3e06400e59bd17c5a,c_0db81d0d3e3dd18f638f39d718add816,single_power,late_knee,0,0,14.458911191035796,14.458911191035796
synthetic_long_horizon_identifiability_v1,p_76e664839f9f268eecdeb2759e64ea9e,c_250c82c56c0881216dabde04b9c73e70,c_3af027951b314eebbc5aa6a00ac152bb,single_power,late_knee,0,0,11.961504389794925,11.961504389794925
synthetic_long_horizon_identifiability_v1,p_77dc33473b4c26b607ca742a9422dd62,c_1bd2208976f48ec41802554309bcca4c,c_0ed9b5f882e6171bef2ffb30fcb4673e,single_power,late_knee,0,0,14.358651211323746,14.358651211323746
synthetic_long_horizon_identifiability_v1,p_7867b9cecd28c4b95b86634342feaf79,c_df10bfebc940ae5a009636eb7449c54c,c_1e0aec04027e51d2759bf72dfc465b5c,single_power,late_knee,0,0,20.806857184018753,20.806857184018753
synthetic_long_horizon_identifiability_v1,p_78a6992f04bc67ae7a4e3bc3d3255a5e,c_7f8a1beb57717bdcbdf6f15a43277da3,c_c72d74056d04e151d552cc473fbd6ed1,single_power,late_knee,0,0,12.969277122765078,12.969277122765078
synthetic_long_horizon_identifiability_v1,p_7a0cb94c7f3940c6d1b6f5b1502cab31,c_42491f1e263efa9beae7bbd186e14833,c_1707403f5ef97bd57e8ed4a280ca6996,single_power,late_knee,0,0,15.24849773386606,15.24849773386606
synthetic_long_horizon_identifiability_v1,p_7b1c3d7d9b34ca307403596bdcf39b93,c_8da82ca248a5885652610c4a7e71c080,c_f4675ab065511b7c9e3cc2d32893aacf,single_power,late_knee,0,0,14.779487161238563,14.779487161238563
synthetic_long_horizon_identifiability_v1,p_7d0ec6e0f08f0f2b7b97704d402a062a,c_5fdc83205b581056bbe4a3887b254075,c_9b311f1e76ef1a4faa99ea7abf93edf1,single_power,late_knee,0,0,14.801420557069576,14.801420557069576
synthetic_long_horizon_identifiability_v1,p_7de9e59f11c2ee82581cb75174d13da3,c_7719d7e7da0861ade749a847b441cff2,c_ba0b94a38f23c4ab4c49301e886ca3cf,single_power,late_knee,0,0,14.106871831339191,14.106871831339191
synthetic_long_horizon_identifiability_v1,p_7eb7b04f30eed64d69559c2955eed435,c_e53e54ba5d84515c7b9684e668f4f037,c_8206d5af3ddce6c4d99aca257f01cadf,single_power,late_knee,0,0,16.874750895042894,16.874750895042894
synthetic_long_horizon_identifiability_v1,p_7f21306884e5da7c80c4c2bbfbb657df,c_6822e76957729c14f5b9160dc270e792,c_7566615b2802cb176ed22d497352c36f,single_power,late_knee,0,0,16.347499201035276,16.347499201035276
synthetic_long_horizon_identifiability_v1,p_7f33957525bb786590aae3a4e945350c,c_db3ac06a7baf8721f082db95157676ca,c_f13e0d23e6219d8b9c892cfe82536ed8,single_power,late_knee,0,0,16.909041882135625,16.909041882135625
synthetic_long_horizon_identifiability_v1,p_7fe6e019c3aba06d75e6622c6b8ae0dd,c_7e9fe71c3906c96c7aeb148888c6efe8,c_3f14d3781ebda18aad2653b80d0490bc,single_power,late_knee,0,0,9.9479842818924595,9.9479842818924595
synthetic_long_horizon_identifiability_v1,p_82444ea8bfd5dd281f533c4dde62ceca,c_b1f2826313f25512fa62d117079f3a54,c_07df2dc2682d8c8f33add3456a35bc25,single_power,late_knee,0,0,12.914254492425584,12.914254492425584
synthetic_long_horizon_identifiability_v1,p_835835ae8d481638901c59246b73da38,c_e3df8ed9fa65970b4d4284b424f735c8,c_57381b0d364ec10809ec3858d0f37682,single_power,late_knee,0,0,9.0537129796242368,9.0537129796242368
synthetic_long_horizon_identifiability_v1,p_84c5c5fb131e7ae4c4933cdf73e60a56,c_10dbd371321b2a2b7943230bdd76957e,c_88651f92e783954b1c785de3b0c78957,single_power,late_knee,0,0,12.705818503337767,12.705818503337767
synthetic_long_horizon_identifiability_v1,p_888073b98905871f212e1ec206688e92,c_7260787df2b0f383566d9513d34628e3,c_c649b854401c0f063c39e8f1f633c04c,single_power,late_knee,0,0,14.855020079108741,14.855020079108741
synthetic_long_horizon_identifiability_v1,p_8978bbc81bf2650233fdb65eb67700a2,c_31760789c440c31b39db1e03f935a00c,c_b378987a9d71db8593b98fd3dae0d68a,single_power,late_knee,0,0,20.492244013962818,20.492244013962818
synthetic_long_horizon_identifiability_v1,p_89f40ebbe9a3af6445d39cd01271d5dc,c_e51e72b018d6a5b861eac36eec270e7b,c_0f8e28ae98308429d195d337e05a65ad,single_power,late_knee,0,0,10.59443339385453,10.59443339385453
synthetic_long_horizon_identifiability_v1,p_8c69793c8245785de2a6d06652e75980,c_9496731290ee92359e284e81811a890b,c_6f5ae3d685db63754d0a532b40d5f3ba,single_power,late_knee,0,0,18.391726059571241,18.391726059571241
synthetic_long_horizon_identifiability_v1,p_8ca8c6d18a3d202b4f33ac5050232379,c_215bb30761bad7291e2b04b32f303070,c_512eb4dea3fbdd9042e38f85ebd6139a,single_power,late_knee,0,0,16.577803631685086,16.577803631685086
synthetic_long_horizon_identifiability_v1,p_8d8ae48566d41bfe7603fefeecf9f538,c_c1e85cadf53bef0e59ff840bb027f4bf,c_a4d208ff343b9b80483080df844b8a35,single_power,late_knee,0,0,17.247626104524457,17.247626104524457
